folder,image_name,label
COVID/,COVID-3604,1
COVID/,COVID-2336,1
COVID/,COVID-2097,1
COVID/,COVID-1534,1
COVID/,COVID-1582,1
COVID/,COVID-1628,1
COVID/,COVID-1913,1
COVID/,COVID-1029,1
COVID/,COVID-1458,1
COVID/,COVID-3289,1
COVID/,COVID-2935,1
COVID/,COVID-3041,1
COVID/,COVID-3552,1
COVID/,COVID-3482,1
COVID/,COVID-672,1
COVID/,COVID-71,1
COVID/,COVID-742,1
COVID/,COVID-2583,1
COVID/,COVID-542,1
COVID/,COVID-1101,1
COVID/,COVID-870,1
COVID/,COVID-2528,1
COVID/,COVID-183,1
COVID/,COVID-2411,1
COVID/,COVID-804,1
COVID/,COVID-1068,1
COVID/,COVID-2923,1
COVID/,COVID-2515,1
COVID/,COVID-1633,1
COVID/,COVID-326,1
COVID/,COVID-734,1
COVID/,COVID-1441,1
COVID/,COVID-881,1
COVID/,COVID-506,1
COVID/,COVID-2610,1
COVID/,COVID-856,1
COVID/,COVID-2938,1
COVID/,COVID-1797,1
COVID/,COVID-2889,1
COVID/,COVID-3396,1
COVID/,COVID-522,1
COVID/,COVID-385,1
COVID/,COVID-309,1
COVID/,COVID-712,1
COVID/,COVID-1784,1
COVID/,COVID-964,1
COVID/,COVID-2873,1
COVID/,COVID-121,1
COVID/,COVID-250,1
COVID/,COVID-1385,1
COVID/,COVID-1613,1
COVID/,COVID-1710,1
COVID/,COVID-1792,1
COVID/,COVID-1513,1
COVID/,COVID-1362,1
COVID/,COVID-1585,1
COVID/,COVID-2646,1
COVID/,COVID-1503,1
COVID/,COVID-3602,1
COVID/,COVID-56,1
COVID/,COVID-2390,1
COVID/,COVID-1658,1
COVID/,COVID-2032,1
COVID/,COVID-1115,1
COVID/,COVID-2619,1
COVID/,COVID-1085,1
COVID/,COVID-2174,1
COVID/,COVID-880,1
COVID/,COVID-2819,1
COVID/,COVID-2988,1
COVID/,COVID-2387,1
COVID/,COVID-2087,1
COVID/,COVID-2917,1
COVID/,COVID-3182,1
COVID/,COVID-133,1
COVID/,COVID-843,1
COVID/,COVID-1252,1
COVID/,COVID-332,1
COVID/,COVID-1537,1
COVID/,COVID-2350,1
COVID/,COVID-3318,1
COVID/,COVID-274,1
COVID/,COVID-256,1
COVID/,COVID-2872,1
COVID/,COVID-3472,1
COVID/,COVID-814,1
COVID/,COVID-662,1
COVID/,COVID-2949,1
COVID/,COVID-1302,1
COVID/,COVID-1434,1
COVID/,COVID-45,1
COVID/,COVID-3587,1
COVID/,COVID-356,1
COVID/,COVID-3581,1
COVID/,COVID-850,1
COVID/,COVID-1114,1
COVID/,COVID-2931,1
COVID/,COVID-3108,1
COVID/,COVID-1983,1
COVID/,COVID-1813,1
COVID/,COVID-1544,1
COVID/,COVID-312,1
COVID/,COVID-592,1
COVID/,COVID-3267,1
COVID/,COVID-202,1
COVID/,COVID-3436,1
COVID/,COVID-3438,1
COVID/,COVID-3486,1
COVID/,COVID-1718,1
COVID/,COVID-3009,1
COVID/,COVID-1616,1
COVID/,COVID-2845,1
COVID/,COVID-1086,1
COVID/,COVID-1907,1
COVID/,COVID-413,1
COVID/,COVID-431,1
COVID/,COVID-171,1
COVID/,COVID-1925,1
COVID/,COVID-3214,1
COVID/,COVID-1208,1
COVID/,COVID-1833,1
COVID/,COVID-919,1
COVID/,COVID-2660,1
COVID/,COVID-789,1
COVID/,COVID-2135,1
COVID/,COVID-2298,1
COVID/,COVID-2905,1
COVID/,COVID-118,1
COVID/,COVID-1192,1
COVID/,COVID-1766,1
COVID/,COVID-2832,1
COVID/,COVID-242,1
COVID/,COVID-2628,1
COVID/,COVID-3340,1
COVID/,COVID-1345,1
COVID/,COVID-2658,1
COVID/,COVID-379,1
COVID/,COVID-2431,1
COVID/,COVID-659,1
COVID/,COVID-3095,1
COVID/,COVID-3525,1
COVID/,COVID-3561,1
COVID/,COVID-1027,1
COVID/,COVID-2711,1
COVID/,COVID-1153,1
COVID/,COVID-1986,1
COVID/,COVID-1331,1
COVID/,COVID-2092,1
COVID/,COVID-3421,1
COVID/,COVID-433,1
COVID/,COVID-2389,1
COVID/,COVID-3597,1
COVID/,COVID-1918,1
COVID/,COVID-2999,1
COVID/,COVID-2784,1
COVID/,COVID-2044,1
COVID/,COVID-2216,1
COVID/,COVID-3398,1
COVID/,COVID-1630,1
COVID/,COVID-408,1
COVID/,COVID-382,1
COVID/,COVID-3078,1
COVID/,COVID-3537,1
COVID/,COVID-1750,1
COVID/,COVID-878,1
COVID/,COVID-1364,1
COVID/,COVID-2236,1
COVID/,COVID-2056,1
COVID/,COVID-2480,1
COVID/,COVID-3322,1
COVID/,COVID-375,1
COVID/,COVID-3574,1
COVID/,COVID-1206,1
COVID/,COVID-2287,1
COVID/,COVID-2230,1
COVID/,COVID-3316,1
COVID/,COVID-376,1
COVID/,COVID-2888,1
COVID/,COVID-2566,1
COVID/,COVID-1116,1
COVID/,COVID-2585,1
COVID/,COVID-3558,1
COVID/,COVID-917,1
COVID/,COVID-3237,1
COVID/,COVID-2394,1
COVID/,COVID-102,1
COVID/,COVID-1499,1
COVID/,COVID-1054,1
COVID/,COVID-3265,1
COVID/,COVID-3498,1
COVID/,COVID-2554,1
COVID/,COVID-1561,1
COVID/,COVID-3601,1
COVID/,COVID-2821,1
COVID/,COVID-1570,1
COVID/,COVID-267,1
COVID/,COVID-1181,1
COVID/,COVID-1579,1
COVID/,COVID-582,1
COVID/,COVID-3325,1
COVID/,COVID-1724,1
COVID/,COVID-1420,1
COVID/,COVID-1602,1
COVID/,COVID-3608,1
COVID/,COVID-3328,1
COVID/,COVID-265,1
COVID/,COVID-2069,1
COVID/,COVID-790,1
COVID/,COVID-830,1
COVID/,COVID-1448,1
COVID/,COVID-1634,1
COVID/,COVID-769,1
COVID/,COVID-3220,1
COVID/,COVID-1175,1
COVID/,COVID-38,1
COVID/,COVID-3103,1
COVID/,COVID-3225,1
COVID/,COVID-3594,1
COVID/,COVID-965,1
COVID/,COVID-1143,1
COVID/,COVID-1850,1
COVID/,COVID-264,1
COVID/,COVID-1346,1
COVID/,COVID-2896,1
COVID/,COVID-2644,1
COVID/,COVID-1199,1
COVID/,COVID-2639,1
COVID/,COVID-35,1
COVID/,COVID-125,1
COVID/,COVID-1674,1
COVID/,COVID-120,1
COVID/,COVID-2767,1
COVID/,COVID-2626,1
COVID/,COVID-2460,1
COVID/,COVID-897,1
COVID/,COVID-1259,1
COVID/,COVID-454,1
COVID/,COVID-3433,1
COVID/,COVID-1948,1
COVID/,COVID-2961,1
COVID/,COVID-618,1
COVID/,COVID-2083,1
COVID/,COVID-2959,1
COVID/,COVID-2812,1
COVID/,COVID-2292,1
COVID/,COVID-2829,1
COVID/,COVID-3394,1
COVID/,COVID-164,1
COVID/,COVID-2987,1
COVID/,COVID-2510,1
COVID/,COVID-2700,1
COVID/,COVID-657,1
COVID/,COVID-1314,1
COVID/,COVID-3379,1
COVID/,COVID-1930,1
COVID/,COVID-782,1
COVID/,COVID-1864,1
COVID/,COVID-3437,1
COVID/,COVID-1546,1
COVID/,COVID-154,1
COVID/,COVID-2745,1
COVID/,COVID-3081,1
COVID/,COVID-1668,1
COVID/,COVID-1122,1
COVID/,COVID-3112,1
COVID/,COVID-2369,1
COVID/,COVID-2335,1
COVID/,COVID-2495,1
COVID/,COVID-795,1
COVID/,COVID-3067,1
COVID/,COVID-2304,1
COVID/,COVID-2995,1
COVID/,COVID-1606,1
COVID/,COVID-1008,1
COVID/,COVID-2937,1
COVID/,COVID-2436,1
COVID/,COVID-1727,1
COVID/,COVID-630,1
COVID/,COVID-1521,1
COVID/,COVID-307,1
COVID/,COVID-1324,1
COVID/,COVID-1716,1
COVID/,COVID-2104,1
COVID/,COVID-1178,1
COVID/,COVID-3323,1
COVID/,COVID-529,1
COVID/,COVID-1045,1
COVID/,COVID-3526,1
COVID/,COVID-1652,1
COVID/,COVID-2139,1
COVID/,COVID-2140,1
COVID/,COVID-180,1
COVID/,COVID-557,1
COVID/,COVID-1457,1
COVID/,COVID-947,1
COVID/,COVID-2932,1
COVID/,COVID-1757,1
COVID/,COVID-2549,1
COVID/,COVID-2547,1
COVID/,COVID-1583,1
COVID/,COVID-86,1
COVID/,COVID-2989,1
COVID/,COVID-93,1
COVID/,COVID-1275,1
COVID/,COVID-2670,1
COVID/,COVID-1961,1
COVID/,COVID-2413,1
COVID/,COVID-103,1
COVID/,COVID-1654,1
COVID/,COVID-1549,1
COVID/,COVID-355,1
COVID/,COVID-2185,1
COVID/,COVID-765,1
COVID/,COVID-1043,1
COVID/,COVID-2953,1
COVID/,COVID-3164,1
COVID/,COVID-2855,1
COVID/,COVID-2344,1
COVID/,COVID-110,1
COVID/,COVID-597,1
COVID/,COVID-3339,1
COVID/,COVID-2710,1
COVID/,COVID-3397,1
COVID/,COVID-528,1
COVID/,COVID-2890,1
COVID/,COVID-2479,1
COVID/,COVID-2529,1
COVID/,COVID-485,1
COVID/,COVID-1263,1
COVID/,COVID-819,1
COVID/,COVID-1782,1
COVID/,COVID-586,1
COVID/,COVID-2699,1
COVID/,COVID-3516,1
COVID/,COVID-3271,1
COVID/,COVID-2575,1
COVID/,COVID-2296,1
COVID/,COVID-324,1
COVID/,COVID-301,1
COVID/,COVID-2144,1
COVID/,COVID-1953,1
COVID/,COVID-2432,1
COVID/,COVID-2758,1
COVID/,COVID-2491,1
COVID/,COVID-1899,1
COVID/,COVID-1874,1
COVID/,COVID-2752,1
COVID/,COVID-2707,1
COVID/,COVID-2045,1
COVID/,COVID-1872,1
COVID/,COVID-656,1
COVID/,COVID-3488,1
COVID/,COVID-3530,1
COVID/,COVID-42,1
COVID/,COVID-2622,1
COVID/,COVID-3184,1
COVID/,COVID-2252,1
COVID/,COVID-314,1
COVID/,COVID-298,1
COVID/,COVID-569,1
COVID/,COVID-2111,1
COVID/,COVID-1525,1
COVID/,COVID-2723,1
COVID/,COVID-1142,1
COVID/,COVID-2019,1
COVID/,COVID-226,1
COVID/,COVID-3332,1
COVID/,COVID-828,1
COVID/,COVID-998,1
COVID/,COVID-2147,1
COVID/,COVID-3159,1
COVID/,COVID-60,1
COVID/,COVID-1050,1
COVID/,COVID-2986,1
COVID/,COVID-1431,1
COVID/,COVID-2725,1
COVID/,COVID-1844,1
COVID/,COVID-595,1
COVID/,COVID-514,1
COVID/,COVID-3360,1
COVID/,COVID-2514,1
COVID/,COVID-3276,1
COVID/,COVID-1005,1
COVID/,COVID-2175,1
COVID/,COVID-546,1
COVID/,COVID-3356,1
COVID/,COVID-3338,1
COVID/,COVID-1129,1
COVID/,COVID-2997,1
COVID/,COVID-1793,1
COVID/,COVID-1130,1
COVID/,COVID-2706,1
COVID/,COVID-402,1
COVID/,COVID-3292,1
COVID/,COVID-2484,1
COVID/,COVID-1218,1
COVID/,COVID-2437,1
COVID/,COVID-174,1
COVID/,COVID-2972,1
COVID/,COVID-315,1
COVID/,COVID-1341,1
COVID/,COVID-1903,1
COVID/,COVID-985,1
COVID/,COVID-822,1
COVID/,COVID-425,1
COVID/,COVID-2265,1
COVID/,COVID-3269,1
COVID/,COVID-1365,1
COVID/,COVID-220,1
COVID/,COVID-3178,1
COVID/,COVID-410,1
COVID/,COVID-698,1
COVID/,COVID-2570,1
COVID/,COVID-646,1
COVID/,COVID-1161,1
COVID/,COVID-251,1
COVID/,COVID-513,1
COVID/,COVID-2456,1
COVID/,COVID-2951,1
COVID/,COVID-805,1
COVID/,COVID-66,1
COVID/,COVID-2958,1
COVID/,COVID-1665,1
COVID/,COVID-3113,1
COVID/,COVID-2077,1
COVID/,COVID-3386,1
COVID/,COVID-282,1
COVID/,COVID-1,1
COVID/,COVID-1883,1
COVID/,COVID-1641,1
COVID/,COVID-2371,1
COVID/,COVID-1659,1
COVID/,COVID-1900,1
COVID/,COVID-122,1
COVID/,COVID-2599,1
COVID/,COVID-841,1
COVID/,COVID-3381,1
COVID/,COVID-427,1
COVID/,COVID-792,1
COVID/,COVID-2316,1
COVID/,COVID-660,1
COVID/,COVID-607,1
COVID/,COVID-1338,1
COVID/,COVID-1110,1
COVID/,COVID-272,1
COVID/,COVID-2269,1
COVID/,COVID-1092,1
COVID/,COVID-2586,1
COVID/,COVID-2990,1
COVID/,COVID-2447,1
COVID/,COVID-3563,1
COVID/,COVID-1310,1
COVID/,COVID-1387,1
COVID/,COVID-3034,1
COVID/,COVID-1666,1
COVID/,COVID-2558,1
COVID/,COVID-247,1
COVID/,COVID-3475,1
COVID/,COVID-2929,1
COVID/,COVID-3258,1
COVID/,COVID-105,1
COVID/,COVID-1901,1
COVID/,COVID-574,1
COVID/,COVID-844,1
COVID/,COVID-1413,1
COVID/,COVID-2971,1
COVID/,COVID-1308,1
COVID/,COVID-2405,1
COVID/,COVID-1664,1
COVID/,COVID-1135,1
COVID/,COVID-874,1
COVID/,COVID-1818,1
COVID/,COVID-457,1
COVID/,COVID-682,1
COVID/,COVID-786,1
COVID/,COVID-1796,1
COVID/,COVID-2503,1
COVID/,COVID-2351,1
COVID/,COVID-3477,1
COVID/,COVID-3387,1
COVID/,COVID-3177,1
COVID/,COVID-3148,1
COVID/,COVID-747,1
COVID/,COVID-2652,1
COVID/,COVID-2795,1
COVID/,COVID-1140,1
COVID/,COVID-1777,1
COVID/,COVID-497,1
COVID/,COVID-1717,1
COVID/,COVID-2589,1
COVID/,COVID-749,1
COVID/,COVID-2215,1
COVID/,COVID-2728,1
COVID/,COVID-740,1
COVID/,COVID-1552,1
COVID/,COVID-2070,1
COVID/,COVID-3378,1
COVID/,COVID-2523,1
COVID/,COVID-1258,1
COVID/,COVID-275,1
COVID/,COVID-3176,1
COVID/,COVID-2345,1
COVID/,COVID-3234,1
COVID/,COVID-776,1
COVID/,COVID-3531,1
COVID/,COVID-1376,1
COVID/,COVID-2766,1
COVID/,COVID-2613,1
COVID/,COVID-2268,1
COVID/,COVID-146,1
COVID/,COVID-2762,1
COVID/,COVID-2244,1
COVID/,COVID-1996,1
COVID/,COVID-2980,1
COVID/,COVID-2201,1
COVID/,COVID-3150,1
COVID/,COVID-12,1
COVID/,COVID-611,1
COVID/,COVID-1984,1
COVID/,COVID-2579,1
COVID/,COVID-2776,1
COVID/,COVID-2565,1
COVID/,COVID-2499,1
COVID/,COVID-1648,1
COVID/,COVID-2339,1
COVID/,COVID-240,1
COVID/,COVID-2763,1
COVID/,COVID-1518,1
COVID/,COVID-2692,1
COVID/,COVID-2998,1
COVID/,COVID-1866,1
COVID/,COVID-237,1
COVID/,COVID-3503,1
COVID/,COVID-2461,1
COVID/,COVID-620,1
COVID/,COVID-1889,1
COVID/,COVID-322,1
COVID/,COVID-2731,1
COVID/,COVID-1407,1
COVID/,COVID-3532,1
COVID/,COVID-923,1
COVID/,COVID-21,1
COVID/,COVID-1523,1
COVID/,COVID-2685,1
COVID/,COVID-567,1
COVID/,COVID-144,1
COVID/,COVID-1760,1
COVID/,COVID-2574,1
COVID/,COVID-3520,1
COVID/,COVID-2182,1
COVID/,COVID-2249,1
COVID/,COVID-2318,1
COVID/,COVID-3489,1
COVID/,COVID-123,1
COVID/,COVID-2649,1
COVID/,COVID-396,1
COVID/,COVID-699,1
COVID/,COVID-1753,1
COVID/,COVID-1509,1
COVID/,COVID-1059,1
COVID/,COVID-1093,1
COVID/,COVID-1125,1
COVID/,COVID-2355,1
COVID/,COVID-1762,1
COVID/,COVID-1529,1
COVID/,COVID-1679,1
COVID/,COVID-2979,1
COVID/,COVID-1070,1
COVID/,COVID-862,1
COVID/,COVID-2836,1
COVID/,COVID-1905,1
COVID/,COVID-1742,1
COVID/,COVID-2360,1
COVID/,COVID-2463,1
COVID/,COVID-2180,1
COVID/,COVID-137,1
COVID/,COVID-3343,1
COVID/,COVID-1466,1
COVID/,COVID-1990,1
COVID/,COVID-3261,1
COVID/,COVID-2977,1
COVID/,COVID-3099,1
COVID/,COVID-3485,1
COVID/,COVID-179,1
COVID/,COVID-411,1
COVID/,COVID-1170,1
COVID/,COVID-1490,1
COVID/,COVID-2884,1
COVID/,COVID-780,1
COVID/,COVID-3536,1
COVID/,COVID-829,1
COVID/,COVID-2694,1
COVID/,COVID-2129,1
COVID/,COVID-403,1
COVID/,COVID-2807,1
COVID/,COVID-681,1
COVID/,COVID-2308,1
COVID/,COVID-2661,1
COVID/,COVID-1463,1
COVID/,COVID-1681,1
COVID/,COVID-834,1
COVID/,COVID-292,1
COVID/,COVID-3293,1
COVID/,COVID-1887,1
COVID/,COVID-1756,1
COVID/,COVID-2227,1
COVID/,COVID-1348,1
COVID/,COVID-1119,1
COVID/,COVID-3076,1
COVID/,COVID-2764,1
COVID/,COVID-1647,1
COVID/,COVID-1994,1
COVID/,COVID-2294,1
COVID/,COVID-3004,1
COVID/,COVID-177,1
COVID/,COVID-3443,1
COVID/,COVID-1726,1
COVID/,COVID-1764,1
COVID/,COVID-1017,1
COVID/,COVID-598,1
COVID/,COVID-3117,1
COVID/,COVID-304,1
COVID/,COVID-1971,1
COVID/,COVID-1167,1
COVID/,COVID-3331,1
COVID/,COVID-2124,1
COVID/,COVID-2347,1
COVID/,COVID-1138,1
COVID/,COVID-3244,1
COVID/,COVID-2022,1
COVID/,COVID-494,1
COVID/,COVID-3506,1
COVID/,COVID-566,1
COVID/,COVID-3522,1
COVID/,COVID-1550,1
COVID/,COVID-3308,1
COVID/,COVID-491,1
COVID/,COVID-531,1
COVID/,COVID-537,1
COVID/,COVID-26,1
COVID/,COVID-2329,1
COVID/,COVID-1476,1
COVID/,COVID-833,1
COVID/,COVID-3598,1
COVID/,COVID-3416,1
COVID/,COVID-2354,1
COVID/,COVID-1294,1
COVID/,COVID-958,1
COVID/,COVID-2475,1
COVID/,COVID-2715,1
COVID/,COVID-1260,1
COVID/,COVID-764,1
COVID/,COVID-1445,1
COVID/,COVID-2724,1
COVID/,COVID-1714,1
COVID/,COVID-1052,1
COVID/,COVID-1896,1
COVID/,COVID-3248,1
COVID/,COVID-1702,1
COVID/,COVID-2816,1
COVID/,COVID-1545,1
COVID/,COVID-896,1
COVID/,COVID-210,1
COVID/,COVID-1216,1
COVID/,COVID-399,1
COVID/,COVID-349,1
COVID/,COVID-1418,1
COVID/,COVID-665,1
COVID/,COVID-971,1
COVID/,COVID-420,1
COVID/,COVID-2016,1
COVID/,COVID-1171,1
COVID/,COVID-2814,1
COVID/,COVID-2006,1
COVID/,COVID-2286,1
COVID/,COVID-2285,1
COVID/,COVID-1943,1
COVID/,COVID-1425,1
COVID/,COVID-2681,1
COVID/,COVID-2676,1
COVID/,COVID-1240,1
COVID/,COVID-2736,1
COVID/,COVID-2375,1
COVID/,COVID-1848,1
COVID/,COVID-2259,1
COVID/,COVID-2885,1
COVID/,COVID-1565,1
COVID/,COVID-1279,1
COVID/,COVID-626,1
COVID/,COVID-1956,1
COVID/,COVID-1995,1
COVID/,COVID-1197,1
COVID/,COVID-3030,1
COVID/,COVID-2827,1
COVID/,COVID-175,1
COVID/,COVID-1686,1
COVID/,COVID-2372,1
COVID/,COVID-82,1
COVID/,COVID-1368,1
COVID/,COVID-2178,1
COVID/,COVID-547,1
COVID/,COVID-3610,1
COVID/,COVID-1209,1
COVID/,COVID-1214,1
COVID/,COVID-2922,1
COVID/,COVID-1875,1
COVID/,COVID-1705,1
COVID/,COVID-1078,1
COVID/,COVID-367,1
COVID/,COVID-710,1
COVID/,COVID-1328,1
COVID/,COVID-2705,1
COVID/,COVID-2742,1
COVID/,COVID-231,1
COVID/,COVID-2582,1
COVID/,COVID-354,1
COVID/,COVID-2543,1
COVID/,COVID-3122,1
COVID/,COVID-2455,1
COVID/,COVID-2720,1
COVID/,COVID-1695,1
COVID/,COVID-2035,1
COVID/,COVID-3543,1
COVID/,COVID-3100,1
COVID/,COVID-872,1
COVID/,COVID-2621,1
COVID/,COVID-1976,1
COVID/,COVID-578,1
COVID/,COVID-1989,1
COVID/,COVID-1988,1
COVID/,COVID-2835,1
COVID/,COVID-185,1
COVID/,COVID-1127,1
COVID/,COVID-2678,1
COVID/,COVID-590,1
COVID/,COVID-291,1
COVID/,COVID-3607,1
COVID/,COVID-726,1
COVID/,COVID-262,1
COVID/,COVID-840,1
COVID/,COVID-1954,1
COVID/,COVID-203,1
COVID/,COVID-1379,1
COVID/,COVID-793,1
COVID/,COVID-2031,1
COVID/,COVID-3060,1
COVID/,COVID-1182,1
COVID/,COVID-3500,1
COVID/,COVID-2342,1
COVID/,COVID-1012,1
COVID/,COVID-2790,1
COVID/,COVID-2311,1
COVID/,COVID-37,1
COVID/,COVID-543,1
COVID/,COVID-1861,1
COVID/,COVID-2388,1
COVID/,COVID-1200,1
COVID/,COVID-1748,1
COVID/,COVID-3036,1
COVID/,COVID-463,1
COVID/,COVID-2392,1
COVID/,COVID-2568,1
COVID/,COVID-515,1
COVID/,COVID-1563,1
COVID/,COVID-2025,1
COVID/,COVID-2683,1
COVID/,COVID-2078,1
COVID/,COVID-3355,1
COVID/,COVID-2399,1
COVID/,COVID-1411,1
COVID/,COVID-2641,1
COVID/,COVID-1495,1
COVID/,COVID-1657,1
COVID/,COVID-997,1
COVID/,COVID-955,1
COVID/,COVID-398,1
COVID/,COVID-453,1
COVID/,COVID-554,1
COVID/,COVID-2361,1
COVID/,COVID-2262,1
COVID/,COVID-835,1
COVID/,COVID-990,1
COVID/,COVID-3295,1
COVID/,COVID-1955,1
COVID/,COVID-341,1
COVID/,COVID-2280,1
COVID/,COVID-3439,1
COVID/,COVID-325,1
COVID/,COVID-378,1
COVID/,COVID-3455,1
COVID/,COVID-1715,1
COVID/,COVID-2169,1
COVID/,COVID-2419,1
COVID/,COVID-1619,1
COVID/,COVID-1566,1
COVID/,COVID-244,1
COVID/,COVID-3107,1
COVID/,COVID-957,1
COVID/,COVID-2596,1
COVID/,COVID-2771,1
COVID/,COVID-2522,1
COVID/,COVID-3304,1
COVID/,COVID-3440,1
COVID/,COVID-2878,1
COVID/,COVID-2740,1
COVID/,COVID-119,1
COVID/,COVID-875,1
COVID/,COVID-1444,1
COVID/,COVID-172,1
COVID/,COVID-1524,1
COVID/,COVID-2671,1
COVID/,COVID-2478,1
COVID/,COVID-907,1
COVID/,COVID-1203,1
COVID/,COVID-1745,1
COVID/,COVID-988,1
COVID/,COVID-1245,1
COVID/,COVID-1317,1
COVID/,COVID-724,1
COVID/,COVID-3612,1
COVID/,COVID-2085,1
COVID/,COVID-1187,1
COVID/,COVID-854,1
COVID/,COVID-2651,1
COVID/,COVID-551,1
COVID/,COVID-825,1
COVID/,COVID-2357,1
COVID/,COVID-1228,1
COVID/,COVID-258,1
COVID/,COVID-1751,1
COVID/,COVID-3395,1
COVID/,COVID-3133,1
COVID/,COVID-2260,1
COVID/,COVID-1655,1
COVID/,COVID-1551,1
COVID/,COVID-2837,1
COVID/,COVID-2828,1
COVID/,COVID-157,1
COVID/,COVID-508,1
COVID/,COVID-1868,1
COVID/,COVID-1292,1
COVID/,COVID-800,1
COVID/,COVID-3553,1
COVID/,COVID-94,1
COVID/,COVID-3517,1
COVID/,COVID-3427,1
COVID/,COVID-334,1
COVID/,COVID-3547,1
COVID/,COVID-3351,1
COVID/,COVID-1295,1
COVID/,COVID-1704,1
COVID/,COVID-729,1
COVID/,COVID-2172,1
COVID/,COVID-3297,1
COVID/,COVID-3153,1
COVID/,COVID-3013,1
COVID/,COVID-2406,1
COVID/,COVID-943,1
COVID/,COVID-361,1
COVID/,COVID-2839,1
COVID/,COVID-460,1
COVID/,COVID-196,1
COVID/,COVID-79,1
COVID/,COVID-3432,1
COVID/,COVID-866,1
COVID/,COVID-360,1
COVID/,COVID-3180,1
COVID/,COVID-931,1
COVID/,COVID-352,1
COVID/,COVID-2842,1
COVID/,COVID-64,1
COVID/,COVID-43,1
COVID/,COVID-744,1
COVID/,COVID-109,1
COVID/,COVID-487,1
COVID/,COVID-3298,1
COVID/,COVID-1354,1
COVID/,COVID-1205,1
COVID/,COVID-419,1
COVID/,COVID-2636,1
COVID/,COVID-803,1
COVID/,COVID-3229,1
COVID/,COVID-1451,1
COVID/,COVID-899,1
COVID/,COVID-1044,1
COVID/,COVID-3399,1
COVID/,COVID-2894,1
COVID/,COVID-76,1
COVID/,COVID-1478,1
COVID/,COVID-1733,1
COVID/,COVID-1730,1
COVID/,COVID-3303,1
COVID/,COVID-642,1
COVID/,COVID-3509,1
COVID/,COVID-1982,1
COVID/,COVID-1274,1
COVID/,COVID-3239,1
COVID/,COVID-526,1
COVID/,COVID-91,1
COVID/,COVID-2976,1
COVID/,COVID-1541,1
COVID/,COVID-2276,1
COVID/,COVID-2058,1
COVID/,COVID-3429,1
COVID/,COVID-1967,1
COVID/,COVID-1934,1
COVID/,COVID-821,1
COVID/,COVID-869,1
COVID/,COVID-3189,1
COVID/,COVID-797,1
COVID/,COVID-465,1
COVID/,COVID-1977,1
COVID/,COVID-2541,1
COVID/,COVID-1090,1
COVID/,COVID-1113,1
COVID/,COVID-1881,1
COVID/,COVID-2015,1
COVID/,COVID-3274,1
COVID/,COVID-1615,1
COVID/,COVID-3554,1
COVID/,COVID-3131,1
COVID/,COVID-277,1
COVID/,COVID-238,1
COVID/,COVID-809,1
COVID/,COVID-3123,1
COVID/,COVID-540,1
COVID/,COVID-2096,1
COVID/,COVID-1424,1
COVID/,COVID-675,1
COVID/,COVID-368,1
COVID/,COVID-2359,1
COVID/,COVID-3408,1
COVID/,COVID-2179,1
COVID/,COVID-631,1
COVID/,COVID-2391,1
COVID/,COVID-816,1
COVID/,COVID-635,1
COVID/,COVID-205,1
COVID/,COVID-197,1
COVID/,COVID-1631,1
COVID/,COVID-3463,1
COVID/,COVID-2645,1
COVID/,COVID-3181,1
COVID/,COVID-1164,1
COVID/,COVID-3196,1
COVID/,COVID-2779,1
COVID/,COVID-2337,1
COVID/,COVID-1106,1
COVID/,COVID-3479,1
COVID/,COVID-889,1
COVID/,COVID-1132,1
COVID/,COVID-3090,1
COVID/,COVID-1698,1
COVID/,COVID-979,1
COVID/,COVID-2501,1
COVID/,COVID-1779,1
COVID/,COVID-1696,1
COVID/,COVID-1412,1
COVID/,COVID-429,1
COVID/,COVID-1736,1
COVID/,COVID-934,1
COVID/,COVID-1297,1
COVID/,COVID-2886,1
COVID/,COVID-2283,1
COVID/,COVID-241,1
COVID/,COVID-2512,1
COVID/,COVID-1854,1
COVID/,COVID-1402,1
COVID/,COVID-1359,1
COVID/,COVID-1433,1
COVID/,COVID-1936,1
COVID/,COVID-501,1
COVID/,COVID-545,1
COVID/,COVID-335,1
COVID/,COVID-51,1
COVID/,COVID-2901,1
COVID/,COVID-333,1
COVID/,COVID-1073,1
COVID/,COVID-391,1
COVID/,COVID-3359,1
COVID/,COVID-2156,1
COVID/,COVID-1084,1
COVID/,COVID-2220,1
COVID/,COVID-80,1
COVID/,COVID-371,1
COVID/,COVID-2324,1
COVID/,COVID-1588,1
COVID/,COVID-1283,1
COVID/,COVID-3082,1
COVID/,COVID-778,1
COVID/,COVID-1951,1
COVID/,COVID-2302,1
COVID/,COVID-1361,1
COVID/,COVID-3555,1
COVID/,COVID-736,1
COVID/,COVID-2255,1
COVID/,COVID-3165,1
COVID/,COVID-2340,1
COVID/,COVID-2258,1
COVID/,COVID-2282,1
COVID/,COVID-1735,1
COVID/,COVID-1176,1
COVID/,COVID-824,1
COVID/,COVID-2611,1
COVID/,COVID-3474,1
COVID/,COVID-1222,1
COVID/,COVID-1339,1
COVID/,COVID-3052,1
COVID/,COVID-3017,1
COVID/,COVID-3070,1
COVID/,COVID-3578,1
COVID/,COVID-2264,1
COVID/,COVID-2450,1
COVID/,COVID-612,1
COVID/,COVID-2881,1
COVID/,COVID-762,1
COVID/,COVID-784,1
COVID/,COVID-1910,1
COVID/,COVID-2588,1
